song_id,key,mode,confidence,tempo,rms,zcr,centroid,bandwidth,rolloff,contrast,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,chroma_C,chroma_C#,chroma_D,chroma_D#,chroma_E,chroma_F,chroma_F#,chroma_G,chroma_G#,chroma_A,chroma_A#,chroma_B
450,D,minor,0.569,126.05,0.204409,0.008534,462.16,958.48,766.27,19.7786,-348.2684,148.192,60.4308,23.1008,18.0514,17.8032,10.9229,9.5835,6.2598,2.7955,3.7823,6.7415,10.3551,0.5311,0.5972,0.7638,0.5643,0.4949,0.4676,0.4001,0.4946,0.4478,0.5093,0.4095,0.3727
451,F,minor,0.3828,120.19,0.168488,0.019841,1093.54,1738.44,2188.8,19.1808,-215.6274,177.6581,19.9513,28.5666,4.0261,14.3408,6.8161,5.1792,3.97,1.0407,5.9733,2.0139,3.1432,0.52,0.4454,0.439,0.5066,0.7672,0.938,0.6436,0.4007,0.2562,0.2767,0.2811,0.2703
452,G,major,0.9306,99.38,0.182751,0.029639,1482.78,1944.43,2994.08,21.6724,-188.1964,189.6832,-9.7709,18.2789,9.9181,13.9169,0.9216,3.5402,-2.8756,-1.69,-6.7885,0.8444,-0.8871,0.4473,0.2579,0.5898,0.2372,0.2185,0.2149,0.3048,0.6734,0.2509,0.2938,0.2784,0.4681
453,A,major,0.7363,114.84,0.2345,0.054414,2784.35,3149.69,5920.74,20.9247,-162.9458,111.9842,3.7686,66.1716,5.3006,36.8591,-0.5026,17.2467,0.8431,8.2146,2.5477,0.4582,2.5146,0.3279,0.2821,0.3716,0.3254,0.6249,0.3504,0.3123,0.3734,0.414,0.8934,0.4385,0.499
454,D,minor,0.2987,99.38,0.151003,0.032978,2391.56,3323.7,5684.02,19.55,-189.9925,130.6619,-7.3912,48.5376,-7.7196,25.0724,-1.3874,11.8641,2.3804,9.8249,2.9842,4.457,3.8894,0.533,0.7603,0.9355,0.9289,0.6174,0.4934,0.4138,0.3945,0.3362,0.42,0.3978,0.3591
455,C,minor,0.7278,178.21,0.237512,0.082557,3130.87,2857.84,6079.47,21.3514,-79.8976,134.0038,-75.7805,49.2036,-10.1833,26.0325,-1.1293,18.0477,0.9244,11.404,6.7786,6.8649,8.7369,0.4844,0.265,0.3904,0.5851,0.285,0.2722,0.2317,0.4941,0.4561,0.4853,0.3654,0.2882
456,C,minor,0.5168,120.19,0.167404,0.158477,4343.37,3272.67,7913.32,19.5031,-78.5105,112.8058,-60.5811,78.285,-35.9314,33.188,-12.3188,16.3393,-5.5594,7.8896,-1.0551,1.7084,3.1134,0.7763,0.7602,0.7042,0.7714,0.7755,0.6836,0.6705,0.7707,0.7661,0.7224,0.6981,0.716
458,C,major,0.417,120.19,0.108458,0.078903,3953.99,4057.78,8617.76,20.1747,-207.9225,93.6666,-2.1913,61.2533,-11.5779,45.6689,-1.8308,20.3531,-4.5293,14.661,3.532,4.337,3.473,0.8501,0.716,0.6277,0.4453,0.443,0.3304,0.3831,0.6888,0.6214,0.7175,0.5265,0.4973
459,D,minor,0.8587,129.2,0.149542,0.031787,1407.8,1805.37,2913.42,21.5818,-218.7572,184.8234,-15.2151,45.718,20.6724,9.5906,3.442,10.5381,-6.5054,-1.6119,-0.9034,-3.2914,1.576,0.3439,0.333,0.5538,0.2803,0.3817,0.3456,0.2559,0.32,0.2356,0.3966,0.2977,0.2431
46,D,major,0.5121,87.59,0.118821,0.043655,2141.82,2668.22,4495.32,21.0481,-206.2846,158.5397,-13.8415,27.9445,9.0918,27.9823,-4.8339,0.9832,-5.0432,4.7993,-5.9971,-4.5343,-4.2281,0.4577,0.7313,0.8096,0.5862,0.6502,0.6304,0.674,0.5865,0.493,0.5645,0.4554,0.4046
460,G,minor,0.8785,114.84,0.162344,0.030258,1276.51,1658.66,2356.93,21.5744,-199.4228,207.912,-9.6781,10.9459,-16.1573,-1.76,-13.4225,-6.4509,-15.2208,-6.2236,-7.9469,-3.9733,-6.7265,0.2548,0.1895,0.606,0.1909,0.3182,0.3585,0.3205,0.7138,0.2729,0.3704,0.6415,0.268
461,F#,major,0.7357,68.91,0.155376,0.026744,1829.89,2125.37,4290.74,21.5071,-199.8448,196.827,-66.7558,67.0286,9.8034,-5.1348,35.0775,-17.6503,12.8322,5.3917,-13.8705,16.7309,-6.1473,0.214,0.367,0.1747,0.1684,0.2195,0.3987,0.594,0.2067,0.2468,0.1544,0.2185,0.2285
462,F,major,0.8093,143.55,0.229964,0.024276,1352.93,1864.28,2870.17,20.0841,-162.6344,195.9039,-32.0026,28.6012,19.076,14.4953,10.2844,10.5514,7.6633,8.0539,5.529,-0.979,-0.0611,0.6052,0.1694,0.1827,0.2179,0.2182,0.6865,0.1977,0.3035,0.149,0.1412,0.2031,0.1603
463,F,minor,0.6819,86.13,0.344679,0.065574,3459.87,3915.61,7783.87,22.9004,-72.6158,126.3767,-1.8703,55.4839,-23.8223,32.2201,-18.2737,27.742,-9.6169,12.5272,-0.4182,3.573,6.024,0.5214,0.5778,0.3007,0.3686,0.2352,0.6027,0.2368,0.2934,0.263,0.2202,0.3219,0.2471
464,C#,major,0.6588,139.67,0.267331,0.055172,2501.81,2529.1,4577.75,24.0998,-191.9859,146.8058,32.5717,43.0009,-14.2492,18.3899,0.5997,1.9934,1.4374,8.7829,-2.12,12.5054,-0.6498,0.4497,0.609,0.3822,0.4698,0.3365,0.3254,0.4533,0.3774,0.5372,0.3805,0.2334,0.2201
466,A,major,0.5991,103.36,0.239578,0.077402,3211.77,3257.14,6773.51,19.6012,-103.8258,121.7167,-39.3847,66.8151,-10.5388,33.35,-1.3506,14.52,1.1572,7.6442,8.9129,0.3744,10.4441,0.7039,0.7644,0.5804,0.6123,0.6042,0.4969,0.4781,0.4681,0.4683,0.7678,0.4658,0.5566
467,C,minor,0.485,126.05,0.189125,0.072188,3676.35,3656.78,7569.64,21.5273,-173.904,96.5742,1.5991,68.1577,-17.4387,33.4498,0.3324,23.307,-0.9739,13.5014,1.5649,8.4,7.4421,0.7806,0.5154,0.421,0.5735,0.4503,0.5207,0.4361,0.3314,0.2516,0.3525,0.4765,0.5487
468,F,major,0.402,80.75,0.050541,0.01544,637.44,942.87,1181.99,23.8355,-360.5093,158.7229,45.7003,12.7962,23.9701,11.1065,-12.7645,-5.2625,17.1942,19.259,8.7737,7.4036,6.5527,0.6221,0.4211,0.5025,0.4312,0.3356,0.7563,0.4888,0.4994,0.3493,0.3719,0.2631,0.7395
469,D,minor,0.3816,112.35,0.187738,0.051549,2619.27,2963.91,5388.18,19.42,-269.5428,76.7843,6.3133,52.7505,16.4344,35.3249,14.6599,24.347,9.5581,16.5098,7.2478,10.1479,5.869,0.5027,0.6784,0.7121,0.6466,0.6227,0.7524,0.6559,0.6815,0.6265,0.5724,0.4882,0.4487
47,E,major,0.676,161.5,0.134296,0.034201,1745.51,2291.31,3629.84,19.8178,-180.4617,180.2797,-33.7925,32.0078,24.0865,14.3004,-8.325,16.3628,2.6574,4.6384,7.3106,-1.7904,1.5996,0.3257,0.2417,0.3081,0.3362,0.5392,0.2756,0.4508,0.3623,0.34,0.5523,0.4338,0.6844
472,A,minor,0.6197,114.84,0.116322,0.098965,3887.54,3929.55,8345.46,21.0803,-179.3253,103.1824,-20.3627,61.1752,-18.567,31.2662,-7.8086,20.7506,0.8062,16.0298,-0.1893,13.3585,2.763,0.6161,0.6295,0.5691,0.5317,0.5982,0.6414,0.5017,0.4727,0.6426,0.8095,0.6493,0.5583
473,F,major,0.5322,68.91,0.291639,0.071445,3621.63,3651.07,7572.69,21.5646,-115.8793,111.5417,-17.4741,49.8137,-18.1544,33.9847,-7.7964,21.3417,-5.0153,14.1312,-0.5683,7.5593,4.7232,0.3401,0.2393,0.3833,0.292,0.3352,0.5837,0.3122,0.3326,0.5668,0.6186,0.6335,0.3004
475,D#,minor,0.5276,136.0,0.271744,0.041356,2350.52,2926.77,5189.79,20.2118,-126.1623,144.7715,-16.3627,52.3031,-6.172,29.1632,3.8741,12.6049,0.308,7.3828,1.0365,-0.299,-1.7222,0.3337,0.4276,0.4891,0.6066,0.5283,0.4827,0.5963,0.512,0.52,0.4043,0.4731,0.3184
477,A,minor,0.6478,172.27,0.246089,0.069782,2052.14,2038.06,3888.65,23.6256,-187.9035,145.3228,-36.0047,6.6056,29.9382,6.2317,-31.1952,2.2708,0.2385,-6.9877,-5.3135,5.5467,-1.3841,0.8015,0.7618,0.6272,0.5114,0.7083,0.6406,0.6631,0.6644,0.6107,0.7635,0.6076,0.6759
478,G,minor,0.3815,126.05,0.043632,0.026483,961.59,1121.77,1603.84,20.6003,-361.7142,223.5898,-4.0131,-16.6094,-0.0723,0.8827,-4.6178,-9.5366,-7.7556,-13.0825,-15.9603,-9.0772,-6.811,0.5818,0.4331,0.5922,0.5508,0.517,0.5548,0.6166,0.563,0.3067,0.2936,0.4854,0.4095
479,G,minor,0.7681,191.41,0.21063,0.042297,2116.15,2574.71,4273.69,23.5311,-216.1365,127.921,2.4192,51.8872,7.5565,-4.0238,-6.1867,-3.3188,-4.2908,10.1498,6.9526,13.846,4.441,0.2026,0.2381,0.5122,0.3764,0.4653,0.3478,0.266,0.6627,0.2816,0.2661,0.4086,0.2052
48,D#,minor,0.6098,105.47,0.103514,0.045565,1863.07,2356.47,3583.33,20.6585,-189.679,177.1553,-43.8333,36.9906,22.7326,30.4617,-10.0816,7.1059,2.0328,-0.2497,0.3015,-2.4034,-1.7323,0.3809,0.5934,0.5713,0.7274,0.3858,0.4465,0.515,0.3776,0.5771,0.3389,0.5194,0.2661
480,C,major,0.8788,0.0,0.101072,0.008446,324.88,513.63,501.24,21.2402,-390.1519,178.6528,81.6528,15.5693,5.9422,18.0563,18.8727,9.6833,4.2989,5.1123,6.7078,6.6923,5.4576,0.8938,0.126,0.3578,0.1237,0.1622,0.2099,0.1171,0.467,0.1068,0.2495,0.0806,0.0772
481,C#,minor,0.8576,114.84,0.08116,0.031604,1047.0,1275.39,1925.54,23.7015,-288.8084,231.9117,-5.9519,5.0451,4.3489,5.1954,-6.3023,-3.0908,-8.5983,-5.6243,1.6673,-0.5992,-2.2662,0.1235,0.5724,0.1423,0.1531,0.5471,0.1347,0.3009,0.1644,0.4835,0.4958,0.1122,0.4475
482,C,minor,0.8142,107.67,0.048733,0.027612,1627.02,2404.31,3292.39,20.2353,-325.2881,162.1058,3.2988,38.0945,-2.7007,-0.1106,6.9541,-6.0509,-4.5142,-10.6411,-12.8917,-10.0457,-10.7164,0.6053,0.1831,0.542,0.4801,0.1999,0.4456,0.1739,0.6065,0.4827,0.206,0.394,0.1614
484,F#,minor,0.3516,129.2,0.150879,0.069418,3267.51,3233.73,6370.71,20.5824,-236.5348,88.3692,-26.0117,63.7873,0.2823,19.637,1.9225,12.7196,1.2069,16.3858,2.4954,9.783,2.5738,0.6269,0.6359,0.5985,0.573,0.6113,0.6807,0.8296,0.8553,0.988,0.8888,0.6787,0.6074
485,C#,minor,0.7861,56.17,0.112088,0.019822,591.36,641.45,1087.62,22.1548,-329.6749,251.9628,31.2265,-14.2114,20.5981,13.7518,1.8537,6.2493,0.7218,-5.9077,-0.9562,2.7612,0.338,0.0861,0.4952,0.1705,0.0746,0.4559,0.0805,0.4164,0.0657,0.2814,0.1783,0.0645,0.3538
486,A,minor,0.6354,64.6,0.358729,0.019412,1819.36,3119.46,3783.13,20.5101,-91.1322,156.8183,-2.4138,39.5143,-10.417,25.1422,-9.9201,18.1524,-7.0653,12.3882,-3.6568,8.248,-0.4077,0.3932,0.2721,0.2675,0.4071,0.8583,0.4812,0.275,0.3221,0.3764,0.6072,0.2714,0.2428
487,E,major,0.5229,68.91,0.175154,0.03681,1974.98,2605.5,4144.99,21.6548,-207.1746,140.4383,-8.794,37.6661,-7.2868,0.2902,-10.0493,-4.5361,-5.32,-5.5245,-4.7037,-1.1397,2.95,0.481,0.586,0.4346,0.4574,0.6485,0.5205,0.6406,0.6421,0.7556,0.7299,0.6243,0.5888
488,F#,minor,0.7699,95.7,0.024078,0.02164,1118.76,2091.86,1634.36,22.0609,-444.0015,176.6255,41.8546,18.8982,-1.942,2.7004,12.7321,4.0281,-4.3113,-5.3923,-12.3304,-14.6598,-3.4259,0.2961,0.8208,0.422,0.2161,0.2183,0.2851,0.8653,0.2163,0.2019,0.3011,0.1929,0.2132
489,E,minor,0.7572,95.7,0.121137,0.047388,2557.31,3181.38,5760.33,22.7643,-177.6823,142.9274,-39.1374,50.4471,-5.7647,28.273,-14.3264,6.6151,-13.6371,0.211,-11.2357,-5.0702,-10.615,0.2812,0.1971,0.3655,0.2627,0.6773,0.5182,0.2336,0.4749,0.1819,0.3459,0.1709,0.4154
49,D,major,0.4769,105.47,0.214621,0.03458,1488.36,2060.03,2632.61,24.3316,-155.2552,196.3076,-21.3769,8.7144,-13.6354,21.8221,-10.0289,-3.0643,9.8252,-21.0415,-4.3618,2.5724,-10.7296,0.2215,0.3049,0.4099,0.2169,0.5975,0.3391,0.3534,0.6864,0.4171,0.6425,0.3562,0.2083
490,C,major,0.6093,172.27,0.060428,0.042543,1936.4,2410.99,3991.22,21.0369,-309.0992,139.8003,8.6589,29.6029,0.0683,11.7991,3.334,-2.2759,5.3231,0.3495,-2.789,-6.2466,-0.1973,0.5792,0.5306,0.5698,0.4969,0.5598,0.6436,0.5947,0.597,0.4495,0.5434,0.4525,0.503
492,F#,minor,0.5943,139.67,0.161969,0.027749,1434.17,2279.15,2788.82,22.4035,-220.6325,173.2461,16.609,43.6892,-16.0189,6.251,6.1682,10.2294,-0.4573,5.4524,12.3087,0.0452,4.1629,0.525,0.6099,0.7281,0.6111,0.5827,0.5275,0.772,0.4733,0.4224,0.571,0.2985,0.3378
493,G,major,0.8718,129.2,0.137004,0.021373,988.54,1508.1,1793.47,20.1052,-233.1963,223.476,-11.2393,15.7555,14.1458,8.713,8.205,1.764,-7.2507,5.2364,-6.7231,-6.4378,-3.2672,0.5926,0.2517,0.5674,0.171,0.2993,0.182,0.3033,0.6382,0.2411,0.5525,0.2144,0.4198
494,C#,minor,0.6329,107.67,0.070936,0.043339,1849.87,2056.98,3406.13,21.5022,-349.4817,139.9151,6.7786,10.4439,20.9951,-4.2475,-0.1825,8.4006,-2.569,-3.2784,4.1407,0.9775,-1.9971,0.4766,0.7661,0.5066,0.5691,0.4707,0.3958,0.5344,0.3931,0.4555,0.3794,0.432,0.458
496,F,major,0.6409,79.51,0.071196,0.055003,2573.19,3095.68,5310.5,20.9159,-322.9903,112.4326,-3.9142,26.2092,12.8002,19.2589,4.0291,13.6982,-1.255,8.4576,1.3577,2.7733,2.8864,0.5621,0.5058,0.5112,0.4993,0.5323,0.5863,0.4019,0.3621,0.435,0.6198,0.5823,0.446
497,D,major,0.2363,172.27,0.162404,0.07474,2664.8,2541.22,5311.83,20.7127,-200.9413,125.5569,-23.4943,30.377,-13.3721,6.327,-13.5485,14.7167,10.0932,-4.378,-6.9072,1.6992,3.2952,0.395,0.5631,0.6954,0.6781,0.6463,0.6121,0.5774,0.6342,0.6435,0.4907,0.3301,0.3381
498,B,minor,0.6132,152.0,0.133233,0.02003,1330.75,2314.29,2675.91,21.9709,-224.4425,178.8347,0.5823,43.6059,17.7232,17.1259,-9.2827,14.8558,3.0846,3.7997,4.4384,4.9685,1.0151,0.1735,0.3648,0.4053,0.1676,0.1843,0.2456,0.4147,0.4037,0.3796,0.3511,0.5276,0.5183
499,E,major,0.739,103.36,0.193395,0.024577,1404.03,2352.11,2705.41,23.2978,-193.7473,175.2655,3.1811,31.4685,8.1522,28.455,-0.8628,8.228,0.7207,3.1275,10.0011,8.4508,9.4794,0.2429,0.2846,0.2372,0.3408,0.4622,0.2789,0.3548,0.2123,0.3069,0.5818,0.2858,0.6268
5,B,major,0.8962,123.05,0.149748,0.036256,1898.3,2731.84,3771.89,24.8187,-190.3411,162.4348,-10.7395,38.9363,-6.952,10.3222,-25.8879,6.7548,-14.6764,-6.158,-7.2519,-13.4813,-1.855,0.1878,0.4522,0.1945,0.5889,0.3124,0.2144,0.5895,0.145,0.2773,0.1922,0.2902,0.5929
50,D,major,0.7672,93.96,0.104461,0.015845,884.89,1471.22,1733.91,23.1789,-346.3051,123.7391,38.4018,37.0385,27.0217,18.9096,13.1168,12.7147,8.8429,5.7921,4.5209,2.1714,-0.1782,0.1818,0.258,0.5342,0.1559,0.2405,0.1631,0.1312,0.2527,0.186,0.493,0.2839,0.1976
500,A,minor,0.6389,120.19,0.293516,0.135636,4870.29,3450.68,8724.72,21.295,-67.5655,80.3915,-58.3243,105.3217,-21.0514,46.0066,-8.7148,19.2184,1.3682,1.1386,5.7214,-2.9272,11.634,0.4618,0.3196,0.3019,0.3364,0.5704,0.573,0.4366,0.4741,0.5455,0.9223,0.6619,0.4835
501,D,minor,0.6943,55.57,0.066272,0.007771,804.15,1850.79,1350.61,25.5496,-386.6765,151.6976,28.5259,33.9889,9.8129,11.8703,-4.2966,6.2985,9.6272,-3.4354,6.6059,10.4955,12.9779,0.5887,0.6219,0.8016,0.5018,0.5406,0.7753,0.4136,0.5716,0.5231,0.443,0.4234,0.3694
502,D,major,0.9034,117.45,0.151764,0.046584,2383.78,3024.62,4812.61,23.2347,-165.4013,155.3015,-11.7442,35.2917,-6.8627,20.4641,-13.4585,20.4945,-5.6085,0.3798,-4.1857,4.1214,0.812,0.168,0.2741,0.7595,0.2485,0.2931,0.2169,0.3837,0.1977,0.1586,0.556,0.1928,0.2697
503,G#,major,0.6887,129.2,0.218568,0.058076,3151.37,3695.24,7180.84,20.8031,-107.0686,130.4297,-12.0705,47.3252,-10.7646,29.4603,-11.6296,11.5086,-8.2941,6.1749,-8.1258,2.2438,-5.9277,0.3334,0.393,0.2835,0.493,0.3355,0.5155,0.503,0.4094,0.6969,0.3045,0.2753,0.2112
504,G,minor,0.3827,156.61,0.059582,0.050999,1664.22,1686.04,2972.43,20.9465,-271.1201,191.2906,-57.6333,19.5852,28.5169,8.6701,-8.2,-9.6506,13.2833,5.0721,0.3166,-0.2124,4.049,0.3819,0.2461,0.3752,0.3621,0.456,0.6298,0.517,0.7979,0.5873,0.509,0.4292,0.4781
506,D,major,0.8552,112.35,0.242014,0.024786,1151.59,2039.14,1691.72,21.7388,-205.3816,200.4918,25.6259,5.8807,-11.5859,0.698,-21.9119,-11.1576,-18.9973,-7.4164,-14.4115,-6.857,-9.5667,0.1783,0.3295,0.8001,0.2135,0.1676,0.2757,0.5872,0.2334,0.2333,0.5054,0.1884,0.2622
507,G,minor,0.42,136.0,0.096065,0.020067,1012.43,1767.11,1791.3,23.4333,-325.4656,158.8139,23.3174,21.4504,15.9614,20.8673,16.7654,15.1777,8.6257,2.2497,-2.1706,-4.1349,-3.0014,0.3784,0.3253,0.2768,0.2678,0.269,0.246,0.3299,0.7274,0.5821,0.4925,0.327,0.2624
51,B,major,0.5309,114.84,0.14634,0.023925,1190.91,1842.02,2417.09,23.2465,-247.9001,170.0146,-7.7248,44.7576,23.9594,17.2402,24.2836,7.8115,8.853,6.3376,1.8787,0.1175,2.3489,0.191,0.1594,0.2608,0.2701,0.3672,0.2562,0.2405,0.309,0.3918,0.2616,0.7212,0.955
512,D,major,0.8254,105.47,0.032884,0.063795,2574.56,2854.1,5261.61,24.9929,-333.7449,115.1246,-25.6224,26.935,-12.7009,13.8325,-5.9221,5.0252,-13.696,-7.9507,-10.7062,-7.3294,-3.104,0.2223,0.3249,0.5868,0.2596,0.2844,0.2256,0.3928,0.2312,0.2748,0.6011,0.2334,0.1885
513,E,minor,0.7545,90.67,0.045819,0.026044,794.07,806.18,1223.16,25.7975,-415.878,194.6499,12.6365,-13.519,6.3228,-9.673,-18.0744,-13.8092,-13.8717,-12.511,-4.7102,1.6456,-4.1189,0.1005,0.0557,0.2184,0.0652,0.5939,0.0649,0.0667,0.4272,0.0907,0.5592,0.0708,0.253
514,F#,minor,0.8539,107.67,0.167702,0.028359,2025.61,2963.93,4838.35,23.6317,-218.3366,132.6484,4.3255,69.8344,6.8735,46.0707,4.2669,12.7776,3.2729,8.9369,3.6803,-0.1227,-1.7452,0.1817,0.36,0.4328,0.1942,0.3709,0.2382,0.4549,0.2741,0.3079,0.5269,0.2501,0.2952
515,D,minor,0.7205,215.33,0.043583,0.038821,1496.8,1911.17,2650.02,24.0853,-310.5592,172.0179,-19.3032,-0.1489,3.2044,2.2173,-5.6272,-0.6714,-3.1295,-7.3998,-8.7421,-1.5002,-4.9631,0.2198,0.3428,0.91,0.3324,0.4146,0.2961,0.2339,0.1123,0.1893,0.4,0.2466,0.2235
518,D,minor,0.8701,126.05,0.095188,0.032009,1126.45,1422.49,1825.98,20.0936,-242.6297,238.5727,-32.2839,1.8496,-2.9875,0.4638,13.7501,8.636,-7.4653,2.6276,-4.4026,-10.0057,-6.7494,0.3737,0.3259,0.9933,0.3469,0.2646,0.506,0.225,0.2615,0.2436,0.5253,0.2565,0.2489
519,E,major,0.6232,139.67,0.442677,0.044717,2057.34,2485.66,4279.34,19.7647,-33.2453,176.8991,-52.5408,61.7123,0.1843,19.1778,-7.075,10.6409,-4.3052,5.0102,1.2422,1.3349,-0.7645,0.4134,0.4657,0.4762,0.6059,0.8977,0.6584,0.7277,0.5325,0.5723,0.4291,0.462,0.6671
52,A#,major,0.6646,109.96,0.420806,0.035434,1757.3,2285.73,3729.98,21.8969,-77.3158,181.1029,-42.1958,49.2693,-3.2497,23.1447,8.2386,9.4771,7.714,3.0905,5.9096,3.8724,7.5534,0.4359,0.3203,0.309,0.3013,0.2714,0.5387,0.2952,0.2903,0.2529,0.3033,0.9672,0.6038
520,D,major,0.8705,117.45,0.133525,0.029619,1430.89,2098.24,2931.21,23.1223,-226.6791,167.5491,-10.0046,28.1694,17.8375,21.4808,8.1331,5.3024,9.4332,5.7503,-0.6999,3.3897,5.3085,0.2532,0.2871,0.46,0.1974,0.3981,0.2087,0.3275,0.3369,0.275,0.5528,0.1941,0.327
521,G,major,0.8282,172.27,0.067808,0.058053,1971.21,2122.0,3920.02,25.2299,-238.0513,171.5163,-56.4639,42.0437,-2.9455,-3.6457,-3.036,0.1616,-0.3521,-5.2855,-7.6514,-5.0014,-2.3364,0.2907,0.2108,0.5782,0.2012,0.1841,0.205,0.2401,0.9314,0.3045,0.264,0.165,0.212
522,C,major,0.4713,120.19,0.090494,0.036835,1730.12,2450.26,3131.59,22.7716,-256.4737,163.269,4.7505,25.9087,-7.9235,4.7078,-12.9736,1.9875,2.2688,-0.6042,-3.2619,-4.642,-0.1408,0.6255,0.3943,0.4955,0.3599,0.4104,0.3058,0.2514,0.3685,0.2696,0.3545,0.4168,0.554
523,E,major,0.8028,109.96,0.21995,0.049088,1932.48,2026.02,3848.39,20.0586,-108.7638,188.7346,-63.4325,31.1562,18.4534,13.255,7.9909,10.277,7.5317,3.4055,0.1312,-2.6868,-0.8142,0.4506,0.4388,0.4057,0.3847,0.9947,0.3418,0.3284,0.2894,0.3742,0.4362,0.4361,0.6111
524,F,major,0.7513,152.0,0.089672,0.022035,1658.8,2730.9,3746.59,22.0699,-267.1758,157.2148,11.0178,25.6127,18.8737,26.7235,-7.3463,14.7359,4.3972,8.436,5.1955,1.5026,0.1163,0.7387,0.4503,0.4348,0.4967,0.4636,0.9558,0.4554,0.3772,0.3575,0.4286,0.3432,0.3959
525,F,minor,0.5653,112.35,0.077574,0.018361,986.45,1582.04,1858.89,23.527,-306.9456,169.6361,14.2927,10.177,27.6969,19.5376,-4.2638,-1.4928,4.3457,5.2111,0.6981,-9.4927,-4.0923,0.3621,0.1618,0.232,0.2511,0.6065,0.7885,0.3311,0.4543,0.4005,0.2297,0.1487,0.3313
527,D,major,0.7729,178.21,0.093319,0.024405,1298.78,1980.53,2559.81,24.3759,-251.8505,176.4979,-14.6656,28.9348,15.1799,10.8704,7.2349,3.3083,-0.2594,-0.7597,-5.0422,-7.2039,-9.2502,0.0992,0.1417,0.5542,0.115,0.2269,0.1062,0.2057,0.4302,0.3429,0.8092,0.184,0.163
529,F,major,0.728,101.33,0.125444,0.025779,1728.09,2457.43,3670.48,21.4959,-226.9387,162.3996,-29.3017,28.4026,19.6599,27.9068,7.1224,22.0113,11.3325,17.0047,6.1042,7.498,2.7874,0.398,0.2728,0.2874,0.2719,0.4011,0.9365,0.3689,0.5335,0.3751,0.3643,0.3521,0.2204
53,A,major,0.784,107.67,0.095258,0.042212,1638.47,2288.97,2974.66,22.5657,-211.7171,187.5555,-17.302,20.1282,-0.207,22.3962,-9.3595,-4.6632,0.0161,-7.3438,-3.5234,-2.9909,8.2583,0.2127,0.3444,0.4712,0.4692,0.5826,0.297,0.3726,0.3785,0.3722,0.5961,0.2117,0.3845
530,D,major,0.8301,107.67,0.14004,0.05574,1879.83,2257.62,3616.32,21.5917,-150.9091,202.8367,-51.9533,40.8608,-3.7555,21.2696,-26.21,8.2992,7.9251,-5.6446,-1.6067,4.3214,2.7126,0.144,0.2755,0.6011,0.2096,0.4404,0.2362,0.4114,0.5957,0.2608,0.3799,0.1783,0.2895
535,G,major,0.77,103.36,0.130394,0.04692,1902.83,2273.72,3959.63,23.8055,-163.4291,178.1945,-51.6062,50.1949,-9.32,8.9043,-3.1205,0.4152,-3.2381,-1.7824,-6.4509,-2.9,1.9611,0.1095,0.1767,0.6245,0.1235,0.1324,0.1706,0.3602,0.9307,0.37,0.2799,0.1267,0.296
536,A,minor,0.7757,107.67,0.120125,0.079985,2387.09,2148.93,4173.3,26.0008,-204.8223,131.7229,-80.3304,10.9687,-3.9032,-1.2808,-2.8505,6.1358,-9.9522,5.2978,4.7487,-6.6762,-1.1912,0.3732,0.2548,0.4516,0.2134,0.5586,0.3478,0.2238,0.3279,0.203,0.5461,0.2431,0.4571
537,F#,minor,0.5885,132.51,0.079259,0.094644,2922.9,2647.27,5859.79,19.8032,-150.5801,160.5153,-90.4131,47.4433,-30.3452,20.1448,-16.7204,-9.8953,-7.4898,4.6277,-20.6579,5.1445,-7.9633,0.5727,0.8436,0.8244,0.4848,0.5053,0.6218,0.8016,0.5463,0.4825,0.5967,0.6531,0.6792
54,C,major,0.842,84.72,0.139464,0.022746,1299.4,1903.94,2522.76,23.1314,-250.8972,176.4661,0.176,15.2007,13.3768,25.4238,5.7032,5.7365,18.3732,11.9595,6.1167,12.61,5.4261,0.6609,0.1239,0.1295,0.1283,0.1708,0.3181,0.1878,0.3026,0.1454,0.2663,0.1318,0.2475
540,G,major,0.4802,126.05,0.125018,0.026836,2166.5,3535.43,5204.99,25.9047,-235.0669,136.6438,13.5206,39.4949,-2.5727,43.2742,0.5175,27.3948,-4.0502,5.149,-11.7089,-6.201,-9.0841,0.1719,0.1109,0.2485,0.1291,0.091,0.1168,0.2901,0.9714,0.6713,0.1393,0.0869,0.1094
544,F#,minor,0.9118,92.29,0.208119,0.04142,1610.79,1988.86,3331.97,23.4837,-160.2121,198.098,-25.2645,20.7008,10.0859,19.4097,0.3824,2.4655,-1.5853,-0.5819,-7.4098,-2.2688,1.5361,0.2612,0.5237,0.4804,0.3122,0.3931,0.25,0.6599,0.2909,0.4042,0.7652,0.3515,0.465
547,A#,minor,0.4834,66.26,0.094827,0.02451,1601.77,2431.59,3450.82,24.9289,-330.6885,121.1226,27.5078,68.2845,13.3602,13.6494,9.1162,4.1018,16.1798,-6.1674,0.4688,2.8171,-6.5954,0.4429,0.6216,0.1889,0.1804,0.27,0.1336,0.1921,0.1444,0.2274,0.2615,0.4827,0.4496
